,state,type,m²,posted_by,city,price_eur
0,used,1 bedroom,39.0,agency,Sarajevo - Novi Grad,91290.0
1,used,4 bedroom,94.0,agency,Sarajevo - Novi Grad,283050.0
2,used,3 bedroom,58.0,agency,Sarajevo - Novo Sarajevo,152490.0
3,used,2 bedroom,52.0,agency,Sarajevo - Stari Grad,122400.0
4,used,2 bedroom,56.0,agency,Sarajevo - Novi Grad,124950.0
5,used,3 bedroom,75.0,agency,Sarajevo - Centar,205020.0
6,used,3 bedroom,57.0,agency,Sarajevo - Centar,140250.0
7,used,3 bedroom,80.0,agency,Sarajevo - Novi Grad,144840.0
8,used,3 bedroom,71.0,agency,Sarajevo - Novo Sarajevo,177480.0
9,used,5+ bedroom,103.0,agency,Sarajevo - Centar,316200.0
10,used,2 bedroom,71.0,agency,Sarajevo - Centar,436050.0
11,used,2 bedroom,59.0,agency,Sarajevo - Novi Grad,121890.0
12,used,3 bedroom,54.0,agency,Sarajevo - Novo Sarajevo,188700.0
13,used,2 bedroom,81.0,agency,Sarajevo - Centar,284580.0
14,used,3 bedroom,92.0,agency,Sarajevo - Novo Sarajevo,305490.0
15,used,3 bedroom,107.0,agency,Sarajevo - Centar,229500.0
16,used,3 bedroom,67.26,agency,Sarajevo - Novi Grad,178500.0
17,used,4 bedroom,102.0,agency,Sarajevo - Centar,392700.0
18,used,3 bedroom,85.0,agency,Sarajevo - Centar,178500.0
19,used,4 bedroom,104.0,agency,Sarajevo - Centar,173400.0
20,used,3 bedroom,49.0,agency,Sarajevo - Stari Grad,178500.0
21,used,3 bedroom,68.0,agency,Sarajevo - Novi Grad,213690.0
22,used,3 bedroom,66.0,agency,Sarajevo - Centar,57120.0
23,used,1 bedroom,42.0,agency,Sarajevo - Novi Grad,114750.0
24,used,2 bedroom,40.0,agency,Sarajevo - Novo Sarajevo,130050.0
25,not listed,3 bedroom,67.0,agency,Derventa,74970.0
26,used,2 bedroom,52.0,agency,Sarajevo - Novi Grad,99960.0
27,used,2 bedroom,41.0,agency,Sarajevo - Novi Grad,120870.0
28,not listed,studio,21.0,agency,Sarajevo - Novo Sarajevo,58140.0
29,used,5+ bedroom,220.75,agency,Sarajevo - Centar,765000.0
30,used,3 bedroom,55.0,agency,Ilidža,102459.0
31,used,2 bedroom,53.0,agency,Sarajevo - Novi Grad,114750.0
32,used,2 bedroom,76.0,agency,Sarajevo - Novo Sarajevo,203490.0
33,used,3 bedroom,68.0,agency,Sarajevo - Novo Sarajevo,166770.0
34,used,2 bedroom,38.1,agency,Istočno Sarajevo,64122.0
35,used,2 bedroom,45.0,agency,Ilidža,91749.0
36,used,3 bedroom,48.44,agency,Sarajevo - Novi Grad,99450.0
37,used,1 bedroom,38.0,agency,Sarajevo - Novi Grad,80427.0
38,used,3 bedroom,48.44,agency,Sarajevo - Novi Grad,98695.0
39,used,3 bedroom,60.84,agency,Vogošća,124113.0
40,not listed,2 bedroom,42.0,agency,Prijedor,58908.0
41,used,4 bedroom,113.0,agency,Ilidža,257550.0
42,used,2 bedroom,45.58,agency,Istočna Ilidža,62763.0
43,used,2 bedroom,47.0,agency,Istočno Sarajevo,81498.0
44,not listed,4 bedroom,77.0,agency,Sarajevo - Novi Grad,134130.0
45,used,2 bedroom,52.0,agency,Sarajevo - Centar,199410.0
46,used,2 bedroom,44.36,agency,Istočna Ilidža,61083.0
47,used,3 bedroom,66.0,agency,Sarajevo - Centar,183600.0
48,used,5+ bedroom,86.0,individual,Sarajevo - Novo Sarajevo,173400.0
49,used,2 bedroom,35.0,agency,Istočno Sarajevo,58650.0
50,used,2 bedroom,45.67,agency,Istočna Ilidža,62887.0
51,not listed,2 bedroom,44.65,agency,Banja Luka,70686.0
52,used,1 bedroom,38.0,agency,Sarajevo - Centar,91373.0
53,used,2 bedroom,39.0,agency,Sarajevo - Novi Grad,118524.0
54,not listed,3 bedroom,56.0,agency,Sarajevo - Novo Sarajevo,141780.0
55,used,2 bedroom,39.0,agency,Sarajevo - Centar,99450.0
56,not listed,3 bedroom,76.0,agency,Sarajevo - Novi Grad,155550.0
57,used,2 bedroom,38.0,agency,Sarajevo - Novo Sarajevo,122400.0
58,used,3 bedroom,76.0,agency,Sarajevo - Centar,193800.0
59,used,5+ bedroom,136.0,agency,Ilidža,296004.0
60,used,3 bedroom,78.0,individual,Banja Luka,156570.0
61,used,2 bedroom,46.0,individual,Kalesija,58650.0
62,new,2 bedroom,53.0,individual,Vogošća,97920.0
63,used,3 bedroom,86.0,agency,Sarajevo - Centar,260100.0
64,used,3 bedroom,56.22,agency,Sarajevo - Novi Grad,121890.0
65,not listed,2 bedroom,55.0,individual,Banja Luka,83640.0
66,used,3 bedroom,80.0,agency,Sarajevo - Novi Grad,191250.0
67,used,2 bedroom,70.0,agency,Sarajevo - Novo Sarajevo,158100.0
68,not listed,4 bedroom,105.0,agency,Sarajevo - Centar,229500.0
69,used,5+ bedroom,166.0,individual,Istočno Sarajevo,198900.0
70,used,2 bedroom,40.0,agency,Sarajevo - Novi Grad,94350.0
71,used,3 bedroom,57.0,agency,Sarajevo - Centar,96390.0
72,used,3 bedroom,61.0,agency,Sarajevo - Novo Sarajevo,168300.0
73,used,3 bedroom,64.0,agency,Sarajevo - Novi Grad,140250.0
74,used,3 bedroom,57.0,agency,Ilidža,152337.0
75,used,4 bedroom,85.0,agency,Sarajevo - Centar,260100.0
76,used,2 bedroom,55.0,agency,Sarajevo - Novi Grad,144585.0
77,used,4 bedroom,77.0,agency,Sarajevo - Novi Grad,136935.0
78,used,2 bedroom,53.0,agency,Sarajevo - Novo Sarajevo,152490.0
79,used,2 bedroom,54.0,agency,Sarajevo - Novi Grad,132600.0
80,used,3 bedroom,70.0,agency,Sarajevo - Centar,147900.0
81,used,2 bedroom,59.0,agency,Sarajevo - Centar,173400.0
82,used,2 bedroom,54.0,agency,Sarajevo - Novo Sarajevo,152490.0
83,used,2 bedroom,53.0,agency,Sarajevo - Novo Sarajevo,140250.0
84,used,4 bedroom,97.0,agency,Sarajevo - Centar,346800.0
85,used,2 bedroom,48.0,agency,Sarajevo - Centar,150450.0
86,used,4 bedroom,113.0,agency,Sarajevo - Novi Grad,354450.0
87,used,2 bedroom,44.0,agency,Istočno Sarajevo,64770.0
88,used,3 bedroom,50.0,agency,Sarajevo - Centar,137700.0
89,used,1 bedroom,42.0,agency,Sarajevo - Novi Grad,117045.0
90,used,3 bedroom,69.0,agency,Sarajevo - Novi Grad,168300.0
91,used,3 bedroom,86.0,agency,Sarajevo - Stari Grad,305490.0
92,used,3 bedroom,92.0,agency,Sarajevo - Centar,228990.0
93,used,3 bedroom,80.0,agency,Sarajevo - Centar,203490.0
94,used,3 bedroom,66.0,agency,Sarajevo - Stari Grad,170850.0
95,new,1 bedroom,28.0,agency,Istočno Sarajevo,42330.0
96,not listed,2 bedroom,45.0,agency,Sarajevo - Novi Grad,120870.0
97,used,studio,23.86,agency,Sarajevo - Novi Grad,57885.0
98,not listed,2 bedroom,51.0,agency,Banja Luka,130050.0
99,used,4 bedroom,94.0,agency,Sarajevo - Novi Grad,283050.0
100,used,3 bedroom,59.0,agency,Sarajevo - Novo Sarajevo,146880.0
101,used,2 bedroom,50.0,agency,Ilidža,81090.0
102,used,3 bedroom,74.89,agency,Zenica,142800.0
103,used,3 bedroom,69.0,individual,Sarajevo - Novi Grad,162690.0
104,used,1.5 bedroom,44.0,individual,Breza,65076.0
105,not listed,3 bedroom,63.0,agency,Banja Luka,131733.0
106,new,1 bedroom,27.0,agency,Istočno Sarajevo,43350.0
107,used,3 bedroom,73.0,individual,Sarajevo - Novo Sarajevo,126480.0
108,new,studio,30.0,individual,Istočno Sarajevo,48450.0
109,not listed,3 bedroom,78.0,agency,Sarajevo - Novi Grad,178500.0
110,not listed,3 bedroom,70.0,agency,Sarajevo - Novi Grad,138720.0
111,used,3 bedroom,55.39,agency,Sarajevo - Novi Grad,127120.0
112,used,3 bedroom,56.0,agency,Sarajevo - Novi Grad,160650.0
113,not listed,1 bedroom,33.0,agency,Sarajevo - Novo Sarajevo,58650.0
114,used,3 bedroom,82.0,individual,Sarajevo - Stari Grad,382500.0
115,used,1 bedroom,44.0,agency,Zenica,68850.0
116,used,3 bedroom,71.0,individual,Sarajevo - Centar,203490.0
117,used,1 bedroom,44.0,agency,Banja Luka,81600.0
118,used,2 bedroom,45.0,individual,Prnjavor,35572.0
119,used,4 bedroom,128.8,individual,Tuzla,270300.0
120,used,3 bedroom,66.0,agency,Sarajevo - Centar,167790.0
121,used,2 bedroom,43.0,individual,Sarajevo - Centar,122400.0
122,used,2 bedroom,38.0,individual,Sarajevo - Novo Sarajevo,122400.0
123,used,2 bedroom,37.2,agency,Sarajevo - Centar,129009.0
124,used,2 bedroom,46.62,agency,Sarajevo - Centar,166433.0
125,used,1 bedroom,30.0,agency,Sarajevo - Centar,81600.0
126,used,3 bedroom,71.96,agency,Sarajevo - Centar,242217.0
127,used,2 bedroom,50.28,agency,Sarajevo - Centar,135852.0
128,used,3 bedroom,73.22,agency,Sarajevo - Centar,216584.0
129,used,3 bedroom,94.25,agency,Sarajevo - Centar,269178.0
130,used,3 bedroom,74.3,agency,Sarajevo - Centar,215612.0
131,used,3 bedroom,91.0,agency,Sarajevo - Novo Sarajevo,356490.0
132,used,4 bedroom,81.31,agency,Sarajevo - Centar,273689.0
133,used,5+ bedroom,128.9,agency,Sarajevo - Centar,414155.0
134,used,4 bedroom,80.0,agency,Sarajevo - Centar,273360.0
135,used,4 bedroom,76.0,individual,Brčko,65790.0
136,used,2 bedroom,47.79,agency,Sarajevo - Novi Grad,101147.0
137,used,1 bedroom,40.0,agency,Sarajevo - Novo Sarajevo,52020.0
138,used,2 bedroom,45.0,individual,Sarajevo - Novi Grad,92820.0
139,used,3 bedroom,73.0,agency,Sarajevo - Centar,229449.0
140,used,2 bedroom,47.0,agency,Sarajevo - Centar,113220.0
141,used,2 bedroom,54.0,individual,Sarajevo - Novi Grad,124950.0
142,used,2 bedroom,101.0,individual,Sarajevo - Stari Grad,346800.0
143,new,4 bedroom,139.0,agency,Tešanj,107100.0
144,used,2 bedroom,58.0,agency,Breza,73950.0
145,used,3 bedroom,80.0,individual,Banja Luka,158100.0
146,not listed,2 bedroom,48.0,individual,Banja Luka,97920.0
147,new,2 bedroom,72.0,individual,Istočna Ilidža,128520.0
148,used,2 bedroom,57.0,agency,Sarajevo - Centar,131580.0
149,used,3 bedroom,84.07,agency,Sarajevo - Centar,172380.0
150,used,3 bedroom,71.0,agency,Sarajevo - Novo Sarajevo,188700.0
151,used,2 bedroom,40.96,agency,Istočno Sarajevo,66861.0
152,not listed,4 bedroom,71.0,agency,Tuzla,145350.0
153,used,3 bedroom,57.0,agency,Sarajevo - Novi Grad,168300.0
154,used,2 bedroom,40.24,agency,Istočno Sarajevo,65688.0
155,used,1 bedroom,26.0,agency,Sarajevo - Novo Sarajevo,42075.0
156,used,2 bedroom,35.0,agency,Istočno Sarajevo,61200.0
157,used,2 bedroom,58.0,individual,Sarajevo - Novi Grad,135150.0
158,used,3 bedroom,108.0,individual,Sarajevo - Centar,279990.0
159,used,3 bedroom,70.0,individual,Sarajevo - Centar,211650.0
160,used,2 bedroom,58.0,agency,Banja Luka,129030.0
161,used,2 bedroom,44.0,agency,Banja Luka,71400.0
162,not listed,1 bedroom,37.44,agency,Banja Luka,76487.0
163,used,3 bedroom,61.0,agency,Istočno Sarajevo,99705.0
164,used,2 bedroom,61.0,agency,Ilidža,104499.0
165,new,2 bedroom,83.0,agency,Ilidža,245514.0
166,used,3 bedroom,83.0,agency,Sarajevo - Centar,198900.0
167,used,3 bedroom,67.0,agency,Sarajevo - Novi Grad,140250.0
168,used,3 bedroom,55.0,agency,Sarajevo - Novi Grad,102000.0
169,not listed,2 bedroom,54.0,agency,Ilidža,89250.0
170,not listed,3 bedroom,57.0,agency,Vogošća,104550.0
171,used,3 bedroom,59.03,agency,Banja Luka,102358.0
172,used,studio,19.0,agency,Sarajevo - Novi Grad,42279.0
173,used,2 bedroom,39.17,agency,Banja Luka,79906.0
174,used,2 bedroom,54.0,agency,Sarajevo - Novo Sarajevo,112149.0
175,used,4 bedroom,136.0,agency,Sarajevo - Novo Sarajevo,249390.0
176,used,3 bedroom,78.0,agency,Sarajevo - Novo Sarajevo,246636.0
177,used,2 bedroom,54.0,agency,Sarajevo - Novo Sarajevo,126990.0
178,used,3 bedroom,49.0,agency,Sarajevo - Centar,160650.0
179,used,2 bedroom,49.0,agency,Ilidža,111690.0
180,used,1 bedroom,35.0,agency,Sarajevo - Novo Sarajevo,101490.0
181,used,3 bedroom,88.0,agency,Sarajevo - Novo Sarajevo,142290.0
182,used,2 bedroom,55.0,agency,Vogošća,104550.0
183,used,2 bedroom,53.0,agency,Sarajevo - Novo Sarajevo,111690.0
184,used,3 bedroom,97.0,individual,Sarajevo - Centar,346800.0
185,used,2 bedroom,71.0,agency,Sarajevo - Centar,436050.0
186,used,4 bedroom,86.0,agency,Sarajevo - Centar,214200.0
187,used,3 bedroom,82.0,agency,Sarajevo - Centar,160650.0
188,used,2 bedroom,54.0,individual,Tuzla,107100.0
189,used,3 bedroom,94.0,individual,Mostar,142800.0
190,not listed,1.5 bedroom,43.5,individual,Zenica,86700.0
191,not listed,4 bedroom,83.0,agency,Sarajevo - Centar,247350.0
192,used,4 bedroom,92.0,agency,Sarajevo - Centar,321300.0
193,used,1.5 bedroom,55.0,individual,Sarajevo - Novi Grad,135150.0
194,used,3 bedroom,124.0,agency,Sarajevo - Centar,443700.0
195,used,3 bedroom,78.0,agency,Sarajevo - Novi Grad,178500.0
196,used,3 bedroom,60.0,agency,Sarajevo - Novi Grad,121890.0
197,used,3 bedroom,84.0,agency,Ilidža,147390.0
198,used,3 bedroom,56.0,agency,Sarajevo - Novo Sarajevo,124950.0
199,used,2 bedroom,54.38,agency,Vogošća,102000.0
200,used,4 bedroom,124.0,agency,Sarajevo - Centar,265200.0
201,used,4 bedroom,100.0,agency,Vogošća,163200.0
202,used,4 bedroom,105.0,agency,Sarajevo - Stari Grad,203490.0
203,used,3 bedroom,50.0,agency,Sarajevo - Stari Grad,158100.0
204,used,1.5 bedroom,38.0,agency,Sarajevo - Novo Sarajevo,106080.0
205,used,3 bedroom,70.0,agency,Sarajevo - Centar,147900.0
206,used,3 bedroom,68.0,agency,Sarajevo - Stari Grad,165750.0
207,used,4 bedroom,77.0,agency,Sarajevo - Novi Grad,134130.0
208,used,4 bedroom,94.0,agency,Sarajevo - Novi Grad,283050.0
209,not listed,3 bedroom,66.0,individual,Banja Luka,73950.0
210,used,3 bedroom,73.0,agency,Sarajevo - Novo Sarajevo,135150.0
211,not listed,3 bedroom,79.0,agency,Sarajevo - Centar,211650.0
212,used,5+ bedroom,168.0,agency,Sarajevo - Centar,351900.0
213,used,5+ bedroom,149.0,agency,Sarajevo - Stari Grad,351900.0
214,used,2 bedroom,60.0,individual,Vogošća,126990.0
215,used,3 bedroom,65.0,agency,Sarajevo - Novo Sarajevo,178500.0
216,used,2 bedroom,45.0,individual,Fojnica,55080.0
217,used,1 bedroom,29.0,individual,Sarajevo - Stari Grad,70380.0
218,not listed,3 bedroom,74.0,individual,Sarajevo - Centar,223380.0
219,used,1 bedroom,36.0,agency,Banja Luka,74970.0
220,used,2 bedroom,62.0,individual,Vitez,77520.0
221,not listed,2 bedroom,43.8,individual,Prijedor,60312.0
222,not listed,1.5 bedroom,30.0,individual,Ilidža,51000.0
223,used,2 bedroom,72.0,agency,Mostar,107100.0
224,new,3 bedroom,74.0,agency,Ilidža,195279.0
225,not listed,3 bedroom,76.0,agency,Sarajevo - Centar,267750.0
226,used,4 bedroom,99.0,agency,Ilidža,124950.0
227,used,3 bedroom,72.0,agency,Visoko,107100.0
228,not listed,2 bedroom,54.0,individual,Visoko,97410.0
229,used,2 bedroom,36.0,agency,Sarajevo - Centar,84150.0
230,used,2 bedroom,59.0,individual,Sarajevo - Novi Grad,116790.0
231,used,2 bedroom,54.58,agency,Vogošća,102000.0
232,not listed,2 bedroom,48.5,agency,Sarajevo - Novo Sarajevo,178500.0
233,not listed,2 bedroom,40.0,individual,Sarajevo - Novi Grad,103020.0
234,used,4 bedroom,91.0,agency,Sarajevo - Novi Grad,189720.0
235,used,3 bedroom,78.0,agency,Sarajevo - Centar,167280.0
236,used,3 bedroom,87.0,agency,Sarajevo - Centar,171870.0
237,used,2 bedroom,35.8,agency,Banja Luka,76683.0
238,used,2 bedroom,35.18,agency,Sarajevo - Centar,85170.0
239,new,4 bedroom,117.0,agency,Sarajevo - Novi Grad,122400.0
240,not listed,2 bedroom,58.0,agency,Sarajevo - Centar,162690.0
241,used,2 bedroom,56.16,agency,Banja Luka,120294.0
242,used,3 bedroom,55.0,individual,Sarajevo - Novi Grad,114750.0
243,used,3 bedroom,80.0,agency,Sarajevo - Novi Grad,191250.0
244,used,3 bedroom,71.0,agency,Sarajevo - Novo Sarajevo,219300.0
245,used,5+ bedroom,205.03,agency,Sarajevo - Novo Sarajevo,575109.0
246,used,3 bedroom,66.0,agency,Sarajevo - Centar,84150.0
247,used,3 bedroom,68.0,agency,Istočno Sarajevo,86700.0
248,used,3 bedroom,68.0,agency,Ilidža,104040.0
249,used,3 bedroom,78.0,agency,Sarajevo - Novi Grad,178500.0
250,used,3 bedroom,53.0,agency,Ilidža,107100.0
251,used,3 bedroom,88.0,agency,Sarajevo - Novo Sarajevo,142290.0
252,used,2 bedroom,69.0,agency,Sarajevo - Stari Grad,158100.0
253,used,4 bedroom,78.0,agency,Istočno Sarajevo,137700.0
254,used,3 bedroom,86.0,agency,Ilidža,198900.0
255,used,4 bedroom,82.0,agency,Sarajevo - Novo Sarajevo,178500.0
256,not listed,1 bedroom,34.0,individual,Sarajevo - Novi Grad,63750.0
257,not listed,3 bedroom,60.0,individual,Sarajevo - Novi Grad,141780.0
258,used,3 bedroom,72.0,agency,Sarajevo - Novi Grad,117300.0
259,used,2 bedroom,48.0,agency,Sarajevo - Novo Sarajevo,177480.0
260,used,3 bedroom,62.0,agency,Sarajevo - Novo Sarajevo,160650.0
261,used,3 bedroom,83.0,individual,Sarajevo - Novi Grad,132090.0
262,used,3 bedroom,86.0,individual,Sarajevo - Centar,202980.0
263,not listed,studio,30.96,agency,Banja Luka,58421.0
264,used,4 bedroom,97.0,agency,Sarajevo - Centar,346800.0
265,used,5+ bedroom,145.55,agency,Sarajevo - Novo Sarajevo,363729.0
266,used,4 bedroom,87.0,agency,Sarajevo - Novi Grad,176460.0
267,used,3 bedroom,57.0,individual,Sarajevo - Stari Grad,193800.0
268,used,3 bedroom,82.59,agency,Sarajevo - Centar,157590.0
269,used,2 bedroom,38.0,agency,Banja Luka,56017.0
270,used,3 bedroom,70.0,agency,Sarajevo - Novi Grad,110670.0
271,used,2 bedroom,50.28,agency,Istočno Sarajevo,89749.0
272,used,3 bedroom,70.0,individual,Sarajevo - Novo Sarajevo,214200.0
273,used,2 bedroom,53.0,agency,Sarajevo - Novo Sarajevo,126990.0
274,used,studio,32.55,agency,Banja Luka,69722.0
275,used,2 bedroom,45.0,agency,Sarajevo - Centar,109599.0
276,used,3 bedroom,56.0,individual,Ilidža,119340.0
277,used,3 bedroom,64.0,agency,Sarajevo - Novi Grad,112200.0
278,used,4 bedroom,143.0,individual,Tuzla,175032.0
279,used,3 bedroom,74.0,agency,Sarajevo - Novi Grad,163200.0
280,used,4 bedroom,72.0,agency,Sarajevo - Centar,228990.0
281,used,4 bedroom,108.0,agency,Sarajevo - Centar,191250.0
282,used,3 bedroom,79.0,individual,Doboj,81472.0
283,used,2 bedroom,53.0,individual,Sarajevo - Novi Grad,107100.0
284,used,3 bedroom,72.0,individual,Sarajevo - Novo Sarajevo,209100.0
285,used,4 bedroom,105.0,individual,Sarajevo - Centar,229500.0
286,used,3 bedroom,75.0,individual,Tuzla,140250.0
287,used,1 bedroom,30.63,agency,Sarajevo - Novi Grad,111690.0
288,used,3 bedroom,105.0,agency,Istočno Sarajevo,124950.0
289,used,3 bedroom,70.35,individual,Lukavac,104040.0
290,used,4 bedroom,71.0,agency,Banja Luka,133977.0
291,used,studio,32.0,agency,Sarajevo - Novi Grad,100980.0
292,used,2 bedroom,34.0,individual,Ilidža,63750.0
293,used,2 bedroom,50.0,agency,Sarajevo - Novo Sarajevo,137700.0
294,used,1.5 bedroom,38.0,agency,Sarajevo - Novo Sarajevo,104550.0
295,used,2 bedroom,40.67,individual,Čelinac,51854.0
296,used,3 bedroom,62.0,agency,Ilidža,158100.0
297,used,2 bedroom,56.0,agency,Sarajevo - Novo Sarajevo,149940.0
298,used,2 bedroom,54.0,individual,Sarajevo - Novi Grad,137700.0
299,used,2 bedroom,60.0,agency,Sarajevo - Centar,132600.0
300,used,4 bedroom,90.0,individual,Neum,252450.0
301,used,2 bedroom,67.0,agency,Trebinje,132277.0
302,used,3 bedroom,55.0,agency,Sarajevo - Novo Sarajevo,142800.0
303,used,2 bedroom,52.0,agency,Ilidža,126990.0
304,used,3 bedroom,80.0,individual,Brčko,102000.0
305,used,4 bedroom,85.0,agency,Ilidža,196350.0
306,used,2 bedroom,69.0,agency,Sarajevo - Novo Sarajevo,158100.0
307,not listed,1 bedroom,37.0,individual,Ilidža,84150.0
308,not listed,4 bedroom,64.0,individual,Banja Luka,125460.0
309,used,2 bedroom,48.0,individual,Sarajevo - Centar,122400.0
310,used,2 bedroom,38.97,agency,Banja Luka,79498.0
311,not listed,2 bedroom,52.0,individual,Bijeljina,71604.0
312,used,4 bedroom,79.55,agency,Tuzla,168367.0
313,used,4 bedroom,87.31,agency,Tuzla,184791.0
314,used,3 bedroom,53.39,individual,Bijeljina,76500.0
315,used,2 bedroom,70.0,individual,Tuzla,178500.0
316,used,2 bedroom,45.0,individual,Ilidža,104550.0
317,used,3 bedroom,63.56,agency,Ilidža,122349.0
318,used,3 bedroom,61.27,agency,Ilidža,127219.0
319,used,2 bedroom,56.0,agency,Prijedor,53550.0
320,used,4 bedroom,92.36,agency,Ilidža,177826.0
321,used,3 bedroom,69.23,agency,Ilidža,140875.0
322,used,4 bedroom,77.06,agency,Ilidža,148914.0
323,used,2 bedroom,58.43,agency,Bijeljina,74511.0
324,used,3 bedroom,70.0,individual,Sarajevo - Stari Grad,331500.0
325,used,2 bedroom,56.0,agency,Sarajevo - Novo Sarajevo,116790.0
326,used,4 bedroom,75.0,individual,Bijeljina,109140.0
327,used,3 bedroom,58.0,individual,Trebinje,109536.0
328,used,3 bedroom,77.0,agency,Sarajevo - Stari Grad,137445.0
329,not listed,1.5 bedroom,35.8,agency,Banja Luka,76683.0
330,new,3 bedroom,121.0,agency,Ilidža,357918.0
331,used,2 bedroom,42.0,individual,Kotor Varoš,34935.0
332,used,4 bedroom,99.0,agency,Sarajevo - Novi Grad,272850.0
333,used,3 bedroom,84.0,agency,Sarajevo - Novo Sarajevo,219300.0
334,used,2 bedroom,88.0,agency,Sarajevo - Stari Grad,224400.0
335,not listed,4 bedroom,107.0,agency,Prijedor,137037.0
336,not listed,2 bedroom,43.0,agency,Banja Luka,73773.0
337,not listed,2 bedroom,38.0,agency,Banja Luka,69786.0
338,not listed,3 bedroom,52.0,agency,Banja Luka,104362.0
339,used,3 bedroom,56.22,agency,Sarajevo - Novi Grad,121890.0
340,used,2 bedroom,40.66,agency,Sarajevo - Novi Grad,89249.0
341,not listed,1 bedroom,35.8,agency,Banja Luka,76683.0
342,used,2 bedroom,43.31,agency,Vogošća,99348.0
343,used,3 bedroom,86.0,agency,Sarajevo - Centar,202470.0
344,used,2 bedroom,35.0,agency,Sarajevo - Centar,99450.0
345,used,3 bedroom,94.0,agency,Ilidža,158100.0
346,used,3 bedroom,69.0,agency,Sarajevo - Centar,142290.0
347,used,3 bedroom,58.0,agency,Sarajevo - Novi Grad,109650.0
348,used,2 bedroom,54.0,agency,Ilidža,89250.0
349,used,studio,31.0,agency,Banja Luka,79050.0
350,new,4 bedroom,91.0,agency,Banja Luka,139536.0
351,used,2 bedroom,51.0,agency,Banja Luka,94350.0
352,used,3 bedroom,71.0,agency,Banja Luka,117300.0
353,used,4 bedroom,103.0,agency,Gradiška,127500.0
354,used,4 bedroom,91.0,agency,Banja Luka,137700.0
355,used,3 bedroom,124.0,agency,Sarajevo - Centar,433500.0
356,used,3 bedroom,117.0,agency,Sarajevo - Centar,316200.0
357,used,3 bedroom,60.0,agency,Banja Luka,183600.0
358,used,2 bedroom,57.0,agency,Banja Luka,88635.0
359,used,2 bedroom,70.0,agency,Laktaši,89250.0
360,used,2 bedroom,64.0,agency,Sarajevo - Novi Grad,121890.0
361,used,3 bedroom,90.0,agency,Laktaši,114750.0
362,used,2 bedroom,40.0,agency,Sarajevo - Novi Grad,101490.0
363,used,1 bedroom,41.0,agency,Sarajevo - Novo Sarajevo,91290.0
364,used,4 bedroom,82.0,agency,Sarajevo - Novi Grad,147390.0
365,used,2 bedroom,64.0,agency,Sarajevo - Novo Sarajevo,101490.0
366,used,3 bedroom,82.0,agency,Sarajevo - Novi Grad,213690.0
367,used,2 bedroom,44.0,agency,Ilidža,116805.0
368,used,3 bedroom,71.0,agency,Laktaši,84150.0
369,used,3 bedroom,110.0,agency,Sarajevo - Centar,372300.0
370,not listed,1.5 bedroom,39.0,agency,Sarajevo - Novi Grad,107100.0
371,not listed,2 bedroom,48.0,agency,Sarajevo - Novo Sarajevo,117300.0
372,used,4 bedroom,92.0,agency,Banja Luka,285600.0
373,used,5+ bedroom,160.0,agency,Banja Luka,252960.0
374,used,2 bedroom,53.0,agency,Sarajevo - Novo Sarajevo,140250.0
375,not listed,studio,22.0,individual,Istočno Sarajevo,40800.0
376,used,4 bedroom,120.0,agency,Sarajevo - Centar,331500.0
377,used,2 bedroom,81.0,agency,Sarajevo - Centar,280908.0
378,used,3 bedroom,83.0,agency,Sarajevo - Stari Grad,265200.0
379,not listed,3 bedroom,58.19,individual,Banja Luka,103869.15
380,used,3 bedroom,72.0,agency,Sarajevo - Novo Sarajevo,139740.0
381,used,3 bedroom,86.35,agency,Zenica,163200.0
382,used,2 bedroom,52.0,agency,Zenica,99450.0
383,new,studio,27.4,agency,Zenica,63750.0
384,not listed,2 bedroom,65.0,individual,Brčko,75225.0
385,used,2 bedroom,35.0,agency,Istočno Sarajevo,58650.0
386,used,4 bedroom,83.0,agency,Sarajevo - Centar,267750.0
387,used,4 bedroom,85.0,agency,Sarajevo - Centar,216750.0
388,not listed,3 bedroom,77.0,agency,Sarajevo - Novi Grad,119850.0
389,not listed,3 bedroom,68.0,agency,Sarajevo - Novi Grad,101490.0
390,used,1 bedroom,29.0,agency,Sarajevo - Novi Grad,65790.0
391,used,2 bedroom,52.0,agency,Ilidža,166770.0
392,not listed,2 bedroom,54.0,agency,Sarajevo - Centar,111690.0
393,used,3 bedroom,83.0,agency,Sarajevo - Centar,183600.0
394,used,3 bedroom,86.0,agency,Sarajevo - Stari Grad,305490.0
395,used,2 bedroom,45.0,agency,Ilidža,116790.0
396,used,3 bedroom,67.0,agency,Sarajevo - Novi Grad,107100.0
397,used,2 bedroom,45.0,agency,Ilidža,158100.0
398,used,2 bedroom,65.0,individual,Goražde,91800.0
399,not listed,2 bedroom,55.0,individual,Banja Luka,202980.0
400,not listed,2 bedroom,44.0,agency,Banja Luka,113296.0
401,used,2 bedroom,54.0,agency,Zenica,82620.0
402,not listed,1 bedroom,38.0,individual,Vogošća,94350.0
403,used,2 bedroom,40.0,individual,Sarajevo - Centar,109650.0
404,used,3 bedroom,80.0,individual,Sarajevo - Novi Grad,191250.0
405,used,4 bedroom,74.0,agency,Banja Luka,135864.0
406,used,4 bedroom,118.0,individual,Olovo,96900.0
407,used,2 bedroom,52.0,agency,Sarajevo - Novo Sarajevo,142290.0
